,run,na_ratio,tool,mae_cont,mae_cat,mae_joint,acc_cat,mre_cont,dim,bins,discretization
270,4.0,0.5,KNN,17.76093029059795,-1,-1,0.8627584639854579,128086967235937.31,-1,-1,
271,4.0,0.5,AutoComplete,18.95744603176951,-1,-1,0.8777550556691661,170302182425346.72,-1,-1,
272,4.0,0.5,MissForest,14.194537243522861,-1,-1,0.8677573278800272,45090331195389.875,-1,-1,
273,4.0,0.5,POME,15.56831219706954,-1,-1,0.8698023176550784,48625791403140.22,16,7,z
274,4.0,0.5,POME,17.065653624013972,-1,-1,0.8718473074301295,51506241525855.29,32,7,z
275,4.0,0.5,POME,17.01641442535185,-1,-1,0.8675301067939105,55992524415237.27,64,7,z
276,6.0,0.5,KNN,18.922256405432805,-1,-1,0.8630444544229906,137967446903328.9,-1,-1,
277,6.0,0.5,AutoComplete,21.473700167894645,-1,-1,0.8758419398293669,151120565882538.5,-1,-1,
278,6.0,0.5,MissForest,13.6746614636282,-1,-1,0.8648405927256398,51152607544310.125,-1,-1,
279,6.0,0.5,POME,15.393295129742684,-1,-1,0.8713515940727437,60664207768984.055,16,7,z
280,6.0,0.5,POME,16.471129590746273,-1,-1,0.8742703188145488,73445266516734.56,32,7,z
281,6.0,0.5,POME,16.422933399241415,-1,-1,0.8731477323753929,63339400165342.63,64,7,z
282,3.0,0.1,KNN,15.620039043557185,-1,-1,0.8683035714285714,111908860407635.38,-1,-1,
283,3.0,0.1,AutoComplete,15.624495861714445,-1,-1,0.8895089285714286,126700619355920.28,-1,-1,
284,3.0,0.1,MissForest,12.284936853664183,-1,-1,0.8694196428571429,38669579467628.42,-1,-1,
285,3.0,0.1,POME,14.796343510783396,-1,-1,0.8895089285714286,47450353409699.17,16,7,z
286,3.0,0.1,POME,14.727372925555992,-1,-1,0.8738839285714286,49605319230659.94,32,7,z
287,3.0,0.1,POME,14.78545502145855,-1,-1,0.8683035714285714,55842832762151.93,64,7,z
288,0.0,0.05,KNN,16.20249640146081,-1,-1,0.8668076109936576,89505190377826.06,-1,-1,
289,0.0,0.05,AutoComplete,15.643495150014676,-1,-1,0.8837209302325582,99955416231965.38,-1,-1,
290,0.0,0.05,MissForest,12.167784094126953,-1,-1,0.8604651162790697,30358374436289.55,-1,-1,
291,0.0,0.05,POME,15.256137813153432,-1,-1,0.8731501057082452,40634064913184.93,16,7,z
292,0.0,0.05,POME,15.138856628967417,-1,-1,0.8837209302325582,36464791036419.34,32,7,z
293,0.0,0.05,POME,15.099039169858331,-1,-1,0.8837209302325582,45340192778160.45,64,7,z
294,4.0,0.05,KNN,15.923154634215141,-1,-1,0.8923766816143498,104079083640247.39,-1,-1,
295,4.0,0.05,AutoComplete,19.908227382492722,-1,-1,0.8946188340807175,121817787302199.22,-1,-1,
296,4.0,0.05,MissForest,12.673479147353653,-1,-1,0.8946188340807175,35021057172006.84,-1,-1,
297,4.0,0.05,POME,15.430669727657211,-1,-1,0.9080717488789237,51610767396278.32,16,7,z
298,4.0,0.05,POME,15.301808199404807,-1,-1,0.8946188340807175,56745309475192.57,32,7,z
299,4.0,0.05,POME,16.071564682812042,-1,-1,0.9125560538116592,52455474433310.54,64,7,z
